Name,contract_id,Total,APY,APY%,Guarantee,contract_type,year_signed,Position,year,base_salary,contract_year_1,contract_year_2,player_id,position_y1,unit_y1,offense_y1,pass_block_y1,run_block_y1,receiving_y1,pass_y1,run_y1,defense_y1,coverage_y1,pass_rush_y1,run_defense_y1,player_y1,year_in_league_y1,season_count_y1,war_y1,waa_y1,height_y1,weight_y1,total_alignments_played_y1,total_positions_played_y1,total_snap_count_y1,weeks_played_y1,snap_count_per_week_played_y1,HB_total_snaps_y1,WR_total_snaps_y1,SWR_total_snaps_y1,QB_total_snaps_y1,LT_total_snaps_y1,LG_total_snaps_y1,C_total_snaps_y1,RG_total_snaps_y1,RT_total_snaps_y1,FB_total_snaps_y1,TE_total_snaps_y1,LED_total_snaps_y1,RED_total_snaps_y1,LID_total_snaps_y1,RID_total_snaps_y1,NT_total_snaps_y1,LB_total_snaps_y1,SCB_total_snaps_y1,CB_total_snaps_y1,FS_total_snaps_y1,SS_total_snaps_y1,main_position_y1,position_y2,unit_y2,offense_y2,pass_block_y2,run_block_y2,receiving_y2,pass_y2,run_y2,defense_y2,coverage_y2,pass_rush_y2,run_defense_y2,player_y2,year_in_league_y2,season_count_y2,war_y2,waa_y2,height_y2,weight_y2,total_alignments_played_y2,total_positions_played_y2,total_snap_count_y2,weeks_played_y2,snap_count_per_week_played_y2,HB_total_snaps_y2,WR_total_snaps_y2,SWR_total_snaps_y2,QB_total_snaps_y2,LT_total_snaps_y2,LG_total_snaps_y2,C_total_snaps_y2,RG_total_snaps_y2,RT_total_snaps_y2,FB_total_snaps_y2,TE_total_snaps_y2,LED_total_snaps_y2,RED_total_snaps_y2,LID_total_snaps_y2,RID_total_snaps_y2,NT_total_snaps_y2,LB_total_snaps_y2,SCB_total_snaps_y2,CB_total_snaps_y2,FS_total_snaps_y2,SS_total_snaps_y2,main_position_y2
Brice Butler,16230,2600000,1300000,0.007336343,500000,UFA,2018,WR,2018.0,800000.0,2017,2016,7991,WR,offense,65.29523809523809,,67.96666666666667,63.938095238095244,,,,,,,Brice Butler,5.0,4.0,0.034,-0.0177435897435897,603.0,220.0,11.0,4.0,266.0,13.0,20.46153846153846,0.0,198.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,60.10476190476191,,57.63809523809524,61.27619047619047,,,,,,,Brice Butler,4.0,3.0,0.013,-0.0654798206278027,603.0,220.0,13.0,4.0,460.0,17.0,27.058823529411764,0.0,346.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Tavarres King,15654,880000,880000,0.00496614,90000,UFA,2018,WR,2018.0,790000.0,2017,2016,7943,WR,offense,59.175,,52.01875,59.025,,62.22,,,,,Tavarres King,5.0,4.0,0.062,-0.0207435897435897,601.0,192.0,9.0,3.0,407.0,8.0,50.875,0.0,338.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,57.39047619047619,,60.65238095238095,56.731578947368426,,,,,,,Tavarres King,4.0,3.0,0.028,0.0085201793721973,601.0,192.0,6.0,3.0,103.0,8.0,12.875,1.0,98.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Justin Hunter,15693,870000,870000,0.004909707,30000,UFA,2018,WR,2018.0,790000.0,2017,2016,7815,WR,offense,55.59444444444445,,55.12222222222222,56.06666666666667,,,,,,,Justin Hunter,5.0,4.0,0.002,-0.0137435897435897,604.0,203.0,8.0,2.0,67.0,7.0,9.571428571428571,0.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.4952380952381,,60.917647058823526,61.2047619047619,,,,,,,Justin Hunter,4.0,3.0,0.0155,-0.01547982062780265,604.0,203.0,8.0,2.0,311.0,13.0,23.923076923076923,0.0,241.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Charles Johnson,15688,1500000,1500000,0.008465011,250000,UFA,2018,WR,2018.0,1000000.0,2017,2016,7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,57.733333333333334,,62.352380952380955,57.142857142857146,,,60.7,,,60.0,Charles Johnson,4.0,3.0,0.027,-0.0544798206278027,602.0,217.0,9.0,3.0,416.0,16.0,26.0,0.0,377.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Michael Campanaro,15674,880000,880000,0.00496614,45000,UFA,2018,WR,2018.0,790000.0,2017,2016,8852,WR,offense,56.32380952380952,,66.9857142857143,55.25714285714286,,60.266666666666666,47.5,,,51.8,Michael Campanaro,4.0,3.0,0.02,-0.0387435897435897,509.0,191.0,13.0,4.0,269.0,13.0,20.692307692307693,9.0,55.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,60.08571428571429,,54.0,40.72857142857142,,78.54285714285716,,,,,Michael Campanaro,3.0,2.0,-0.016,-0.0194798206278027,509.0,191.0,7.0,3.0,17.0,3.0,5.666666666666667,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
J.D. McKissic,11539,630000,630000,0.003555305,0,ERFA,2018,WR,2018.0,630000.0,2017,2016,11047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,56.620000000000005,,,57.260000000000005,,58.239999999999995,,,,,J.D. McKissic,1.0,0.0,-0.001,-0.0034798206278026,510.0,195.0,4.0,2.0,16.0,3.0,5.333333333333333,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jordan Taylor,15232,630000,630000,0.003555305,0,ERFA,2018,WR,2018.0,630000.0,2017,2016,9793,WR,offense,58.8111111111111,,68.6,57.31875,,,60.0,,,60.0,Jordan Taylor,3.0,2.0,0.053,-0.0017435897435897,605.0,195.0,10.0,5.0,260.0,10.0,26.0,3.0,209.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,58.24761904761905,,53.60476190476191,58.561904761904756,,,,,,,Jordan Taylor,2.0,1.0,0.027,-0.0264798206278027,605.0,195.0,9.0,3.0,282.0,16.0,17.625,0.0,183.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jarvis Landry,15719,75500000,15100000,0.085214447,34000000,Franchise,2018,WR,2018.0,3500000.0,2017,2016,8698,WR,offense,77.245,62.20000000000001,69.265,77.65,55.1,56.6,60.025,,,60.0,Jarvis Landry,4.0,3.0,0.331,0.13125641025641,511.0,196.0,16.0,5.0,955.0,16.0,59.6875,10.0,358.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,81.84761904761905,,62.642857142857146,83.29523809523809,60.0,62.17368421052631,60.0,,,,Jarvis Landry,3.0,2.0,0.4,0.219520179372197,511.0,196.0,14.0,5.0,973.0,17.0,57.23529411764706,6.0,316.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SWR
Josh Gordon,15257,790001,790001,0.004458245,0,ERFA,2018,WR,2018.0,790001.0,2017,2016,7618,WR,offense,76.11111111111111,,63.477777777777774,76.07777777777778,,,,,,,Josh Gordon,5.0,4.0,0.136,0.0802564102564103,603.0,225.0,12.0,4.0,261.0,5.0,52.2,2.0,201.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Hazel,15357,630000,630000,0.003555305,0,ERFA,2018,WR,2018.0,630000.0,2017,2016,8825,WR,offense,58.11904761904762,,60.34285714285714,58.023809523809526,,,,,,,Matt Hazel,4.0,3.0,0.006,0.0042564102564102,601.0,195.0,3.0,2.0,12.0,3.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damiere Byrd,15240,630000,630000,0.003555305,0,ERFA,2018,WR,2018.0,630000.0,2017,2016,9964,WR,offense,52.938095238095244,,59.328571428571436,50.904761904761905,,63.099999999999994,,,,,Damiere Byrd,3.0,2.0,0.027,-0.0077435897435897,509.0,180.0,11.0,4.0,192.0,8.0,24.0,5.0,145.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,71.9,,60.1,70.3,,,,,,,Damiere Byrd,2.0,1.0,0.004,0.0025201793721973,509.0,180.0,3.0,2.0,11.0,1.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Josh Gordon,17630,790001,790001,0.004458245,0,ERFA,2018,WR,2018.0,790001.0,2017,2016,7618,WR,offense,76.11111111111111,,63.477777777777774,76.07777777777778,,,,,,,Josh Gordon,5.0,4.0,0.136,0.0802564102564103,603.0,225.0,12.0,4.0,261.0,5.0,52.2,2.0,201.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Adeboyejo,15255,480000,480000,0.002708804,0,ERFA,2018,WR,2018.0,480000.0,2017,2016,12085,WR,offense,54.4,,61.0,54.2,,,,,,,Quincy Adeboyejo,1.0,0.0,0.005,0.0012564102564102,603.0,185.0,5.0,2.0,21.0,1.0,21.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geronimo Allison,11691,630000,630000,0.003555305,0,ERFA,2018,WR,2018.0,630000.0,2017,2016,11141,WR,offense,58.07000000000001,70.2,46.955,59.565,,,,,,,Geronimo Allison,2.0,1.0,-0.055,-0.13974358974359,603.0,202.0,9.0,3.0,349.0,15.0,23.266666666666666,0.0,216.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,64.42142857142856,,55.42307692307692,64.50714285714285,,,,,,,Geronimo Allison,1.0,0.0,0.076,0.0105201793721973,603.0,202.0,8.0,3.0,312.0,13.0,24.0,0.0,168.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Michael Clark,15226,555000,555000,0.003132054,0,ERFA,2018,WR,2018.0,555000.0,2017,2016,12107,WR,offense,56.550000000000004,,60.333333333333336,57.81666666666667,,,,,,,Michael Clark,1.0,0.0,0.007,-0.0097435897435897,606.0,217.0,7.0,2.0,75.0,2.0,37.5,0.0,62.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Dorsett,16523,1394373,1394373,0.007868922,150000,Other,2018,WR,2018.0,1094373.0,2017,2016,9462,WR,offense,59.938095238095244,,62.72857142857143,58.9952380952381,,63.1,,,,,Phillip Dorsett,3.0,2.0,0.036,-0.0477435897435897,510.0,192.0,15.0,5.0,439.0,17.0,25.823529411764707,2.0,280.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,57.99047619047619,70.2,66.31428571428572,56.857142857142854,,57.650000000000006,,,,,Phillip Dorsett,2.0,1.0,-0.036,-0.204479820627803,510.0,192.0,14.0,5.0,816.0,15.0,54.4,2.0,593.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brandon Marshall,16580,1105000,1105000,0.006235892,90000,SFA,2018,WR,2018.0,1015000.0,2017,2016,3064,WR,offense,60.64761904761905,,76.02380952380952,59.090476190476195,,,,,,,Brandon Marshall,12.0,11.0,0.027,-0.0297435897435897,605.0,232.0,6.0,3.0,263.0,5.0,52.6,1.0,243.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,68.27142857142857,68.5,71.22857142857143,67.68571428571428,,,,,,,Brandon Marshall,11.0,10.0,0.134,-0.0414798206278027,605.0,232.0,10.0,4.0,926.0,15.0,61.733333333333334,2.0,778.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brandin Cooks,16735,81000000,16200000,0.091422122,20459000,Extension,2018,WR,2018.0,4000000.0,2017,2016,8655,WR,offense,70.66190476190476,62.20000000000001,55.68571428571429,71.16190476190476,,65.63,,,,,Brandin Cooks,4.0,3.0,0.314,0.0672564102564103,510.0,183.0,11.0,4.0,1235.0,19.0,65.0,4.0,1061.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,71.32857142857142,,63.328571428571436,70.96666666666667,,56.19523809523809,,,,,Brandin Cooks,3.0,2.0,0.269,0.0785201793721973,510.0,183.0,15.0,5.0,912.0,16.0,57.0,2.0,573.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Stefon Diggs,26069,72000000,14400000,0.081264108,16907000,Extension,2018,WR,2018.0,0.0,2017,2016,9579,WR,offense,82.17142857142856,,69.66190476190476,82.88095238095238,,48.17619047619048,,,,,Stefon Diggs,3.0,2.0,0.407,0.22325641025641,600.0,191.0,18.0,5.0,918.0,16.0,57.375,20.0,618.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,82.32857142857142,,67.06666666666668,82.6,,57.476190476190474,,,,,Stefon Diggs,2.0,1.0,0.28,0.132520179372197,600.0,191.0,12.0,4.0,711.0,13.0,54.69230769230769,3.0,286.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Stefon Diggs,16824,72000000,14400000,0.081264108,16907000,Extension,2018,WR,2018.0,1907000.0,2017,2016,9579,WR,offense,82.17142857142856,,69.66190476190476,82.88095238095238,,48.17619047619048,,,,,Stefon Diggs,3.0,2.0,0.407,0.22325641025641,600.0,191.0,18.0,5.0,918.0,16.0,57.375,20.0,618.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,82.32857142857142,,67.06666666666668,82.6,,57.476190476190474,,,,,Stefon Diggs,2.0,1.0,0.28,0.132520179372197,600.0,191.0,12.0,4.0,711.0,13.0,54.69230769230769,3.0,286.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Rishard Matthews,17012,7750000,7750000,0.043735892,0,Extension,2018,WR,2018.0,5000000.0,2017,2016,7211,WR,offense,73.45238095238095,,69.95238095238095,72.21428571428571,,59.2,,,,,Rishard Matthews,6.0,5.0,0.234,0.0552564102564103,600.0,217.0,13.0,5.0,878.0,16.0,54.875,11.0,597.0,264.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,76.29523809523809,61.6,81.71428571428571,74.70952380952382,,,,,,,Rishard Matthews,5.0,4.0,0.297,0.150520179372197,600.0,217.0,16.0,6.0,807.0,16.0,50.4375,9.0,603.0,186.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Odell Beckham Jr.,19420,90000000,18000000,0.101580135,40959000,Extension,2018,WR,2018.0,1459000.0,2017,2016,8647,WR,offense,68.635,,48.08,69.35,,63.1,,,,,Odell Beckham Jr.,4.0,3.0,0.03,-0.0177435897435897,511.0,198.0,8.0,2.0,219.0,4.0,54.75,0.0,186.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,79.94285714285714,,65.08571428571429,80.98095238095237,60.0,56.6,60.0,60.0,,,Odell Beckham Jr.,3.0,2.0,0.472,0.261520179372197,511.0,198.0,14.0,5.0,1082.0,17.0,63.64705882352941,18.0,925.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR
Odell Beckham Jr.,17049,90000000,18000000,0.101580135,40959000,Extension,2018,WR,2018.0,1459000.0,2017,2016,8647,WR,offense,68.635,,48.08,69.35,,63.1,,,,,Odell Beckham Jr.,4.0,3.0,0.03,-0.0177435897435897,511.0,198.0,8.0,2.0,219.0,4.0,54.75,0.0,186.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,79.94285714285714,,65.08571428571429,80.98095238095237,60.0,56.6,60.0,60.0,,,Odell Beckham Jr.,3.0,2.0,0.472,0.261520179372197,511.0,198.0,14.0,5.0,1082.0,17.0,63.64705882352941,18.0,925.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR
Tyler Lockett,17385,31800000,10600000,0.059819413,11000000,Extension,2018,WR,2018.0,2000000.0,2017,2016,9502,WR,offense,67.88095238095238,68.1,62.84761904761905,67.17142857142856,,65.89444444444445,,,,,Tyler Lockett,3.0,2.0,0.187,0.0262564102564103,510.0,182.0,14.0,5.0,702.0,16.0,43.875,2.0,343.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,61.44285714285714,,65.37619047619049,59.2047619047619,,85.67692307692307,70.2,60.7,,,Tyler Lockett,2.0,1.0,0.102,-0.0214798206278027,510.0,182.0,12.0,4.0,577.0,15.0,38.46666666666667,1.0,397.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Alex Erickson,17789,4050000,2025000,0.011427765,500000,Extension,2018,WR,2018.0,880000.0,2017,2016,11107,WR,offense,64.0047619047619,,61.05238095238095,64.41428571428571,,57.029999999999994,72.2,71.0,,,Alex Erickson,2.0,1.0,0.066,0.0272564102564103,600.0,195.0,13.0,5.0,189.0,14.0,13.5,7.0,47.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,67.28999999999999,,58.93125,67.56,,56.2,60.0,,,60.0,Alex Erickson,1.0,0.0,0.03,0.0115201793721973,600.0,195.0,9.0,3.0,81.0,12.0,6.75,0.0,33.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Martavis Bryant,17607,1907000,1907000,0.010761851,0,SFA,2018,WR,2018.0,1907000.0,2017,2016,8753,WR,offense,64.31428571428572,,60.833333333333336,65.16190476190476,,54.379999999999995,,,,,Martavis Bryant,3.0,2.0,0.176,0.0142564102564103,604.0,210.0,12.0,4.0,735.0,16.0,45.9375,0.0,629.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dez Bryant,18263,1275000,1275000,0.00719526,0,SFA,2018,WR,2018.0,1275000.0,2017,2016,5549,WR,offense,72.12857142857143,,64.87619047619049,71.28095238095239,,56.6,,,,,Dez Bryant,8.0,7.0,0.197,0.0162564102564103,602.0,220.0,10.0,3.0,903.0,16.0,56.4375,0.0,746.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,75.9,,59.62380952380952,75.41904761904762,68.8,,,,,,Dez Bryant,7.0,6.0,0.366,0.217520179372197,602.0,220.0,8.0,2.0,762.0,14.0,54.42857142857143,0.0,626.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Brandon Marshall,18274,1015000,1015000,0.005727991,0,SFA,2018,WR,2018.0,1015000.0,2017,2016,3064,WR,offense,60.64761904761905,,76.02380952380952,59.090476190476195,,,,,,,Brandon Marshall,12.0,11.0,0.027,-0.0297435897435897,605.0,232.0,6.0,3.0,263.0,5.0,52.6,1.0,243.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,68.27142857142857,68.5,71.22857142857143,67.68571428571428,,,,,,,Brandon Marshall,11.0,10.0,0.134,-0.0414798206278027,605.0,232.0,10.0,4.0,926.0,15.0,61.733333333333334,2.0,778.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Kelvin Benjamin,18462,790000,790000,0.004458239,0,SFA,2018,WR,2018.0,1500000.0,2017,2016,8663,WR,offense,72.14761904761906,,56.94761904761905,71.82857142857144,,,,,,,Kelvin Benjamin,4.0,3.0,0.0635,-0.004243589743589696,605.0,245.0,8.0,2.0,666.0,15.0,44.4,0.0,578.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,75.6952380952381,,57.44285714285714,78.99047619047619,,,,,,,Kelvin Benjamin,3.0,2.0,0.277,0.122520179372197,605.0,245.0,7.0,2.0,824.0,16.0,51.5,0.0,670.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Steven Mitchell,18788,1560000,520000,0.002934537,0,Other,2018,WR,2018.0,480000.0,2017,2016,47508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Enunwa,18792,36000000,9000000,0.050790068,9171412,Extension,2018,WR,2018.0,2914000.0,2017,2016,8843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,71.62857142857143,76.7,66.43333333333332,70.38571428571429,,62.0,,,,,Quincy Enunwa,3.0,2.0,0.14,-0.0324798206278027,602.0,225.0,19.0,5.0,891.0,16.0,55.6875,5.0,183.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Larry Fitzgerald,19041,11000000,11000000,0.058448459,11000000,UFA,2019,WR,2019.0,11000000.0,2018,2017,1724,WR,offense,70.4095238095238,,62.2952380952381,69.99047619047619,79.9,,,,,,Larry Fitzgerald,14.0,13.0,0.306,0.129745173745174,603.0,218.0,17.0,5.0,898.0,16.0,56.125,1.0,279.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,75.70476190476191,72.99444444444445,68.4952380952381,74.65238095238095,68.8,,,,,,Larry Fitzgerald,13.0,12.0,0.437,0.21325641025641,603.0,218.0,16.0,4.0,1092.0,16.0,68.25,0.0,459.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Justin Hardee,19164,645000,645000,0.003427205,0,ERFA,2019,WR,2019.0,645000.0,2018,2017,18348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artavis Scott,19240,495000,495000,0.002630181,0,ERFA,2019,WR,2019.0,495000.0,2018,2017,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Amendola,19371,4500000,4500000,0.023910733,4250000,SFA,2019,WR,2019.0,4250000.0,2018,2017,4717,WR,offense,65.29047619047618,61.4,61.599999999999994,64.18095238095238,81.0,56.6,60.0,,,60.0,Danny Amendola,10.0,9.0,0.156,0.0157451737451737,511.0,190.0,12.0,4.0,697.0,15.0,46.46666666666667,2.0,139.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,72.89047619047619,,72.52857142857142,71.37619047619049,58.1,56.2,,,,,Danny Amendola,9.0,8.0,0.272,0.0972564102564103,511.0,190.0,15.0,5.0,742.0,18.0,41.22222222222222,1.0,144.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
