Name,Team,pff_id,pff_franchise_id,ID,player_id,contract_id,team_id,Position,Role,Year,BS,PB,RB,PGRB,WO,OB,option_bonus,restructure_bonus,CP,DM,CS,GBS,VGBS,Notes,CshBns,Cshpay,Cshtocp,tb,initial_cash,old_money,cash_dead,Status,contract_type,provisional,credits,is_split_salary
Mike Williams,Chargers,11762,27,74128,5591,35873,15,WR,Offense,2022,7000000,7000000,0,0,0,0,0,0,14000000,0,0,7000000,0,,21000000,28000000,0,,28000000,0,0,Active,UFA,,0,0
Mike Williams,Chargers,11762,27,74129,5591,35873,15,WR,Offense,2023,12000000,7000000,0,0,0,0,0,0,19000000,0,0,12000000,0,,0,12000000,0,,12000000,0,0,Active,UFA,,0,0
Mike Williams,Chargers,11762,27,74130,5591,35873,15,WR,Offense,2024,17000000,7000000,3000000,0,0,0,0,0,27000000,0,0,0,0,,0,20000000,0,,20000000,0,0,Active,UFA,,0,0
Tyler Huntley,Ravens,46448,3,74131,9318,35874,5,QB,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Trystan Colon-Castillo,Ravens,41117,3,74132,9316,35875,5,C,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Nick Moore,Ravens,39090,3,74133,8359,35876,5,LS,Special,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Geno Stone,Ravens,55967,3,74134,8959,35877,5,S,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Kristian Welch,Ravens,51283,3,74135,9333,35878,5,LB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Jonathan Ward,Cardinals,25859,1,74138,9400,35880,29,RB,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Antoine Wesley,Cardinals,39967,1,74139,8107,35881,29,WR,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Jack Fox,Lions,34735,11,74140,8227,30593,22,P,Special,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Riley Patterson,Lions,57556,11,74141,9898,35882,22,K,Special,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Godwin Igwebuike,Lions,49166,11,74142,7520,35883,22,RB,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Brock Wright,Lions,60994,11,74143,9878,35884,22,TE,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Bobby Price,Lions,91112,11,74144,9136,35885,22,CB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Tom Kennedy,Lions,94379,11,74145,8635,35886,22,WR,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Matt Nelson,Lions,48584,11,74146,8286,35887,22,RT,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Tommy Kraemer,Lions,40976,11,74147,9885,35888,22,LG,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Mark Gilbert,Lions,26144,11,74148,9769,35889,22,CB,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Juju Hughes,Lions,49545,11,74149,9228,35890,22,S,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Anthony Pittman,Lions,94372,11,74151,8288,35892,22,LB,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Scott Daly,Lions,18793,11,74152,6885,35893,22,LS,Special,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Nick Bowers,Raiders,36271,23,74153,9352,35894,16,TE,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Ethan Greenidge,Saints,29118,20,74154,8354,35895,27,LT,Offense,2022,895000,105000,0,0,0,0,0,0,1000000,0,0,0,0,,105000,1000000,0,,1000000,0,0,Active,Other,,0,0
Jeff Smith,Jets,48055,22,74155,8307,35896,4,WR,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Elijah Riley,Jets,44440,22,74156,9129,35897,4,S,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Tim Ward,Jets,48467,22,74157,8237,35898,4,EDGE,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Javelin Guidry,Jets,56262,22,74158,9311,35899,4,CB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Tyrell Adams,Jaguars,10140,15,74159,4514,35900,11,LB,Defense,2022,1035000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,1035000,0,,1035000,0,0,Active,UFA,,0,1
Carl Granderson,Saints,48500,20,74160,8353,35901,27,EDGE,Defense,2022,965000,80000,0,0,0,0,0,0,1045000,0,0,0,0,,240000,1205000,0,,1205000,0,0,Active,ERFA,,0,0
Cameron Jordan,Saints,6176,20,74162,1481,22291,27,43DE,Defense,2025,0,2556000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Cameron Jordan,Saints,6176,20,74163,1481,22291,27,43DE,Defense,2026,0,2556000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Tanoh Kpassagnon,Saints,11814,20,74164,5645,31056,27,EDGE,Defense,2026,0,423000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Morgan Cox,Titans,6020,31,74166,1798,35904,12,LS,Special,2022,1120000,152500,0,0,0,0,0,0,1047500,0,0,750000,0,,152500,1272500,0,,1272500,0,0,Active,UFA,,0,1
Deandre Baker,Chiefs,33356,16,74167,7821,35905,14,CB,Defense,2022,965000,0,0,0,0,0,0,0,965000,0,0,965000,0,,0,965000,0,,965000,0,0,Active,ERFA,,0,0
Khalil Mack,Chargers,8640,27,74172,2944,35906,15,EDGE,Defense,2022,4050000,4500000,0,0,200000,0,0,13500000,8750000,0,0,0,0,trade chi,0,17750000,0,,17750000,0,0,Active,Extension,,0,0
Khalil Mack,Chargers,8640,27,74173,2944,35906,15,EDGE,Defense,2023,17200000,4500000,5500000,0,200000,0,0,0,27400000,0,0,0,0,,0,22900000,0,,22900000,0,0,Active,Extension,,0,0
Khalil Mack,Chargers,8640,27,74174,2944,35906,15,EDGE,Defense,2024,17550000,4500000,5500000,0,200000,0,0,0,27750000,0,0,0,0,,0,23250000,0,,23250000,0,0,Active,Extension,,0,0
Colton McKivitz,49ers,29314,28,74176,8893,35907,31,LT,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Keaton Sutherland,49ers,46035,28,74177,8317,35909,31,RG,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,SFA,,0,1
Jonas Griffith,Broncos,35858,10,74178,9173,35910,13,LB,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
P.J. Locke,Broncos,51189,10,74179,8470,35911,13,S,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Brett Rypien,Broncos,46487,10,74180,8054,35912,13,QB,Offense,2022,965000,0,0,0,0,0,0,0,965000,0,0,0,0,,0,965000,0,,965000,0,0,Active,ERFA,,0,0
Alvin Kamara,Saints,11822,20,74183,5653,28270,27,RB,Offense,2026,0,2093000,0,0,0,0,0,0,2093000,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Jamir Jones,Jaguars,44287,15,74184,9035,35914,11,EDGE,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Chapelle Russell,Jaguars,38876,15,74185,8981,35915,11,LB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Mekhi Sargent,Jaguars,83684,15,74186,9791,35916,11,RB,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Donald Parham,Chargers,91014,27,74187,8287,35917,15,TE,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Jeff Driskel,Texans,10841,13,74188,4920,35918,9,QB,Offense,2022,1035000,152500,0,0,0,0,0,0,1047500,0,0,895000,0,,152500,1187500,0,,1187500,0,0,Active,UFA,,0,1
Nik Needham,Dolphins,50356,17,74189,8253,35919,3,CB,Defense,2022,3986000,0,0,0,0,0,0,0,3986000,0,0,0,0,,0,3986000,0,,3986000,0,0,Active,RFA,,0,0
Cedric Ogbuehi,Texans,9454,13,74190,3869,35920,9,RT,Offense,2022,1120000,180000,0,100000,0,0,0,0,1323529,0,0,0,0,,180000,1400000,0,,1400000,0,0,Active,SFA,,0,1
Darrynton Evans,Bears,40692,6,74193,8833,35921,21,RB,Offense,2022,1005000,0,0,0,0,0,0,0,1005000,0,0,0,0,,0,1005000,0,,1005000,0,0,Active,Drafted,,0,0
Darrynton Evans,Bears,40692,6,74194,8833,35921,21,RB,Offense,2023,1127700,0,0,0,0,0,0,0,1127700,0,0,0,0,,0,1127700,0,,1127700,0,0,Active,Drafted,,0,0
Roderic Teamer,Raiders,51405,23,74197,8421,35924,16,S,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Jalen Guyton,Chargers,34164,27,74198,8452,35925,15,WR,Offense,2022,965000,0,0,0,0,0,0,0,965000,0,0,0,0,,0,965000,0,,965000,0,0,Active,ERFA,,0,0
Storm Norton,Chargers,12188,27,74199,6218,35926,15,RT,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Keith Ismael,Commanders,41878,32,74200,8896,35927,20,C,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Bunmi Rotimi,Commanders,48387,32,74202,7417,35929,20,DT,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Phil Haynes,Seahawks,29244,29,74203,7915,35930,32,LG,Offense,2022,2540000,0,0,0,0,0,0,0,2540000,0,0,0,0,,0,2540000,0,,2540000,0,0,Active,RFA,,0,0
Tanner Muse,Seahawks,35997,29,74204,8840,35931,32,LB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Penny Hart,Seahawks,13534,29,74205,8179,35932,32,WR,Offense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
John Reid,Seahawks,49381,29,74206,8881,35933,32,CB,Defense,2022,895000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,895000,0,,895000,0,0,Active,ERFA,,0,0
Ryan Neal,Seahawks,49132,29,74207,7384,30648,32,S,Defense,2022,1035000,0,0,0,0,0,0,0,1035000,0,0,0,0,,0,1035000,0,,1035000,0,0,Active,ERFA,,0,0
Jon Rhattigan,Seahawks,57718,29,74208,9970,35934,32,LB,Defense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Dakoda Shepley,Seahawks,66937,29,74209,7246,35935,32,RG,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,0
Matt Gono,Giants,66448,21,74212,7479,35938,17,RT,Offense,2022,1035000,75000,0,52500,25000,0,0,0,995000,0,0,100000,0,,0,1187500,0,,1187500,0,0,Active,SFA,,0,1
Kenyan Drake,Raiders,10707,23,74213,4786,30864,16,RB,Offense,2023,0,1100000,0,0,0,0,0,0,4400000,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Kenyan Drake,Raiders,10707,23,74214,4786,30864,16,RB,Offense,2024,0,1100000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Kenyan Drake,Raiders,10707,23,74215,4786,30864,16,RB,Offense,2025,0,1100000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Kenyan Drake,Raiders,10707,23,74216,4786,30864,16,RB,Offense,2026,0,1100000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Carl Granderson,Saints,48500,20,74217,8353,35901,27,EDGE,Defense,2023,3780000,80000,280000,0,0,0,0,0,4140000,0,0,0,0,,0,4060000,0,,4060000,0,0,Active,ERFA,,0,0
Carl Granderson,Saints,48500,20,74218,8353,35901,27,EDGE,Defense,2024,0,80000,0,0,0,0,0,0,80000,0,0,0,0,,0,0,0,,0,0,0,Active,ERFA,Void,0,0
Nate Sudfeld,49ers,10821,28,74219,4900,35908,31,QB,Offense,2022,2000000,0,0,0,0,0,0,0,2000000,0,0,2000000,0,,0,2000000,0,,2000000,0,0,Active,SFA,,0,0
Jackson Barton,Raiders,46978,23,74220,8031,35939,16,LT,Offense,2022,965000,35000,0,0,0,0,0,0,1000000,0,0,0,0,,35000,1000000,0,,1000000,0,0,Active,Other,,0,1
T.Y. McGill,Vikings,10156,18,74221,4517,35940,24,DT,Defense,2022,1035000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,1035000,0,,1035000,0,0,Active,SFA,,0,1
Jake Brendel,49ers,11117,28,74222,5134,27337,31,C,Offense,2022,1035000,0,0,0,0,0,0,0,895000,0,0,0,0,,0,1035000,0,,1035000,0,0,Active,UFA,,0,1
Aaron Crawford,Ravens,48721,3,74223,9335,35941,5,DT,Defense,2022,705000,0,0,0,0,0,0,0,705000,0,0,0,0,off ir took split,0,705000,0,,705000,0,0,Active,ERFA,,0,1
Anthony Hines III,Rams,58187,26,74224,9848,35942,30,LB,Defense,2022,705000,0,0,0,0,0,0,0,705000,0,0,0,0,,0,705000,0,,705000,0,0,Active,SFA,,0,1
Matt Haack,Bills,12212,4,74225,6094,35943,1,P,Special,2022,1035000,350000,75000,0,25000,0,0,0,1485000,0,0,0,0,,0,1135000,0,,1135000,0,0,Active,Other,,0,0
Matt Haack,Bills,12212,4,74226,6094,35943,1,P,Special,2023,0,350000,0,0,0,0,0,0,350000,0,0,0,0,not comp elig,0,0,0,,0,0,0,Active,Other,Void,0,0
Josh Reynolds,Lions,11872,11,74230,5703,35944,22,WR,Offense,2022,1200000,750000,0,0,50000,0,0,0,2000000,0,0,1200000,0,,1500000,2750000,0,,2750000,0,0,Active,UFA,,0,0
Josh Reynolds,Lions,11872,11,74231,5703,35944,22,WR,Offense,2023,1800000,750000,1000000,400000,50000,0,0,0,4000000,0,0,0,0,,0,3250000,0,,3250000,0,0,Active,UFA,,0,0
Chris Conley,Texans,9509,13,74232,3924,35945,9,WR,Offense,2022,1500000,250000,0,250000,0,0,0,0,1985294,0,0,500000,0,,250000,2000000,0,,2000000,0,0,Active,UFA,,0,0
Christian Kirksey,Texans,8706,13,74233,3010,35946,9,LB,Defense,2022,2000000,1000000,0,1000000,0,0,0,0,3764706,0,0,2000000,0,,2000000,5000000,0,,5000000,0,0,Active,UFA,,0,0
Christian Kirksey,Texans,8706,13,74234,3010,35946,9,LB,Defense,2023,4000000,1000000,0,1000000,0,0,0,0,6000000,0,0,0,0,,0,5000000,0,,5000000,0,0,Active,UFA,,0,0
Maxx Crosby,Raiders,26316,23,74235,7897,35947,16,EDGE,Defense,2022,3510000,2795566,0,0,372000,0,0,0,6677566,0,0,3510000,0,,13000000,16882000,0,,16882000,3986000,0,Active,Extension,,0,0
Maxx Crosby,Raiders,26316,23,74236,7897,35947,16,EDGE,Defense,2023,7505000,2600000,10005000,272000,100000,0,0,0,20482000,0,0,10000000,7505000,,0,17882000,0,,17882000,0,0,Active,Extension,,0,0
Maxx Crosby,Raiders,26316,23,74237,7897,35947,16,EDGE,Defense,2024,19010000,2600000,0,272000,100000,0,0,0,21982000,0,0,0,19010000,,0,19382000,0,,19382000,0,0,Active,Extension,,0,0
Maxx Crosby,Raiders,26316,23,74238,7897,35947,16,EDGE,Defense,2025,21038000,2600000,0,782000,100000,0,0,0,24520000,0,0,0,0,,0,21920000,0,,21920000,0,0,Active,Extension,,0,0
Maxx Crosby,Raiders,26316,23,74239,7897,35947,16,EDGE,Defense,2026,21038000,2600000,0,782000,100000,0,0,0,24520000,0,0,0,0,,0,21920000,0,,21920000,0,0,Active,Extension,,0,0
Amari Cooper,Browns,9437,8,74242,3852,35948,6,WR,Offense,2022,1120000,3776000,0,0,0,0,0,18880000,4896000,0,0,1120000,0,,0,20000000,0,,20000000,0,0,Active,UFA,,0,0
Amari Cooper,Browns,9437,8,74243,3852,35948,6,WR,Offense,2023,20000000,3776000,0,0,0,0,0,0,23776000,0,0,0,0,,0,20000000,0,,20000000,0,0,Active,UFA,,0,0
Amari Cooper,Browns,9437,8,74244,3852,35948,6,WR,Offense,2024,20000000,3776000,0,0,0,0,0,0,23776000,0,0,0,0,,0,20000000,0,,20000000,0,0,Active,UFA,,0,0
Brett Kern,Titans,4580,31,74245,1698,35949,12,P,Special,2022,2100000,650000,0,0,0,0,0,0,2750000,0,0,900000,0,,100000,2200000,0,,2200000,0,0,Active,Other,,0,0
Devon Kennard,Cardinals,8809,1,74246,3113,35950,29,LB,Defense,2022,1120000,2112500,0,380000,0,0,0,0,3567794,0,0,600000,0,,0,1500000,0,,1500000,0,0,Active,Other,,0,0
Devon Kennard,Cardinals,8809,1,74247,3113,35950,29,LB,Defense,2023,0,2112500,0,0,0,0,0,0,2112500,0,0,0,0,,0,0,0,,0,0,0,Active,Other,Void,0,0
Ryan McCollum,Lions,41974,11,74250,9779,35953,22,C,Offense,2022,825000,0,0,0,0,0,0,0,825000,0,0,0,0,,0,825000,0,,825000,0,0,Active,ERFA,,0,1
Jakobi Meyers,Patriots,47468,19,74251,8083,35954,2,WR,Offense,2022,3986000,0,0,0,0,0,0,0,3986000,0,0,0,0,,0,3986000,0,,3986000,0,0,Active,RFA,,0,0
Kirk Cousins,Vikings,7102,18,74253,1443,35956,24,QB,Offense,2022,5000000,16416668,10000000,0,0,0,0,0,31416668,0,0,15000000,0,,25000000,40000000,0,,40000000,35000000,0,Active,Extension,,0,0
Kirk Cousins,Vikings,7102,18,74254,1443,35956,24,QB,Offense,2023,10000000,6250000,20000000,0,0,0,0,0,36250000,0,0,30000000,0,no trade,0,30000000,0,,30000000,0,0,Active,Extension,,0,0
Kirk Cousins,Vikings,7102,18,74255,1443,35956,24,QB,Offense,2024,0,6250000,0,0,0,0,0,0,12500000,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Kirk Cousins,Vikings,7102,18,74256,1443,35956,24,QB,Offense,2025,0,6250000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Kevin Pierre-Louis,Texans,8767,13,74257,3071,35957,9,LB,Defense,2022,1120000,800000,0,280000,0,0,0,0,2068235,0,0,200000,0,,300000,1700000,0,,1700000,0,0,Active,Other,,0,0
Chris Moore,Texans,10741,13,74258,4820,35958,9,WR,Offense,2022,1035000,152500,0,0,0,0,0,0,1047500,0,0,895000,0,,152500,1187500,0,,1187500,0,0,Active,UFA,,0,0
C.J. Moore,Lions,26617,11,74259,8285,35959,22,S,Defense,2022,1200000,550000,0,0,0,0,0,0,1750000,0,0,250000,0,,550000,1750000,0,,1750000,0,0,Active,Other,,0,0
Mitch Morse,Bills,9482,4,74260,3897,35960,1,C,Offense,2022,1640000,5750000,0,510000,100000,0,0,0,8000000,0,0,1640000,0,,9000000,11250000,0,,11250000,8500000,0,Active,Extension,,0,0
Mitch Morse,Bills,9482,4,74261,3897,35960,1,C,Offense,2023,6640000,3000000,1000000,510000,100000,0,0,0,11250000,0,0,0,1360000,,0,8250000,0,,8250000,0,0,Active,Extension,,0,0
Mitch Morse,Bills,9482,4,74262,3897,35960,1,C,Offense,2024,6890000,3000000,1000000,510000,100000,0,0,0,11500000,0,0,0,0,,0,8500000,0,,8500000,0,0,Active,Extension,,0,0
Tim Boyle,Lions,21956,11,74263,7440,35961,22,QB,Offense,2022,1250000,750000,0,0,0,0,0,0,2000000,0,0,1000000,0,,750000,2000000,0,,2000000,0,0,Active,UFA,,0,0
Preston Smith,Packers,9471,12,74264,3886,35962,23,EDGE,Defense,2022,1150000,9690000,0,500000,150000,0,0,0,11460588,0,0,0,0,,12200000,14000000,0,,14000000,12500000,0,Active,Extension,,0,0
Preston Smith,Packers,9471,12,74265,3886,35962,23,EDGE,Defense,2023,2000000,2440000,7500000,600000,500000,0,0,0,13040000,0,0,0,0,,0,10600000,0,,10600000,0,0,Active,Extension,,0,0
Preston Smith,Packers,9471,12,74266,3886,35962,23,EDGE,Defense,2024,5700000,2440000,5400000,800000,500000,0,0,0,14840000,0,0,0,0,,0,12400000,0,,12400000,0,0,Active,Extension,,0,0
Preston Smith,Packers,9471,12,74267,3886,35962,23,EDGE,Defense,2025,12000000,2440000,0,900000,500000,0,0,0,15840000,0,0,0,0,,0,13400000,0,,13400000,0,0,Active,Extension,,0,0
Preston Smith,Packers,9471,12,74268,3886,35962,23,EDGE,Defense,2026,12600000,2440000,0,1000000,500000,0,0,0,16540000,0,0,0,0,,0,14100000,0,,14100000,0,0,Active,Extension,,0,0
Dustin Hopkins,Chargers,7958,27,74269,2231,35963,15,K,Special,2022,1120000,800000,0,0,0,0,0,0,1920000,0,0,1120000,0,,2400000,3520000,0,,3520000,0,0,Active,UFA,,0,0
Dustin Hopkins,Chargers,7958,27,74270,2231,35963,15,K,Special,2023,2230000,800000,0,187500,0,0,0,0,3217500,0,0,0,1100000,,0,2417500,0,,2417500,0,0,Active,UFA,,0,0
Dustin Hopkins,Chargers,7958,27,74271,2231,35963,15,K,Special,2024,2875000,800000,0,187500,0,0,0,0,5550000,0,0,0,0,,0,3062500,0,,3062500,0,0,Active,UFA,,0,0
Isaiah McKenzie,Bills,11927,4,74272,5758,35964,1,WR,Offense,2022,1350000,300000,0,125000,100000,0,0,0,1860294,0,0,650000,0,,600000,2175000,0,,2175000,0,0,Active,UFA,,0,0
Isaiah McKenzie,Bills,11927,4,74273,5758,35964,1,WR,Offense,2023,1750000,300000,250000,125000,100000,0,0,0,2525000,0,0,0,0,,0,2225000,0,,2225000,0,0,Active,UFA,,0,0
Greg Joseph,Vikings,22842,18,74274,7226,35965,24,K,Special,2022,2433000,0,0,0,0,0,0,0,2433000,0,0,0,0,,0,2433000,0,,2433000,0,0,Active,RFA,,0,0
Ashton Dulin,Colts,91479,14,74276,8178,35967,10,WR,Offense,2022,2433000,0,0,0,0,0,0,0,2433000,0,0,0,0,,0,2433000,0,,2433000,0,0,Active,RFA,,0,0
Michael Gallup,Cowboys,26075,9,74278,6966,35969,18,WR,Offense,2022,2000000,2000000,0,1000000,0,0,0,0,4529412,0,0,2000000,0,,10000000,13000000,0,,13000000,0,0,Active,UFA,,0,0
Michael Gallup,Cowboys,26075,9,74279,6966,35969,18,WR,Offense,2023,11000000,2000000,0,1000000,0,0,0,0,14000000,0,0,11000000,0,,0,12000000,0,,12000000,0,0,Active,UFA,,0,0
Michael Gallup,Cowboys,26075,9,74280,6966,35969,18,WR,Offense,2024,8500000,2000000,0,1000000,0,0,0,0,11500000,0,0,0,4000000,,0,9500000,0,,9500000,0,0,Active,UFA,,0,0
Michael Gallup,Cowboys,26075,9,74281,6966,35969,18,WR,Offense,2025,10500000,2000000,0,1000000,0,0,0,0,13500000,0,0,0,0,$2.5m esc,0,11500000,0,,11500000,0,0,Active,UFA,,0,0
Michael Gallup,Cowboys,26075,9,74282,6966,35969,18,WR,Offense,2026,10500000,2000000,0,1000000,0,0,0,0,13500000,0,0,0,0,$2.5m esc,0,11500000,0,,11500000,0,0,Active,UFA,,0,0
Haason Reddick,Eagles,11768,24,74283,5597,35970,19,EDGE,Defense,2022,1035000,2843000,0,0,250000,0,0,0,3878000,0,0,1035000,0,wo guar,13715000,15000000,0,,15000000,0,0,Active,UFA,,0,0
Haason Reddick,Eagles,11768,24,74284,5597,35970,19,EDGE,Defense,2023,1080000,5577000,0,0,250000,0,0,0,6657000,0,0,1080000,0,wo guar,13670000,15000000,0,,15000000,0,0,Active,UFA,,0,0
Haason Reddick,Eagles,11768,24,74285,5597,35970,19,EDGE,Defense,2024,13750000,5577000,1000000,0,250000,0,0,0,20577000,0,0,0,0,,0,15000000,0,,15000000,0,0,Active,UFA,,0,0
James Conner,Cardinals,11860,1,74286,5691,35971,29,RB,Offense,2022,1750000,2000000,0,255000,0,0,0,0,3975000,0,0,1750000,0,,6000000,8005000,0,,8005000,0,0,Active,UFA,,0,0
James Conner,Cardinals,11860,1,74287,5691,35971,29,RB,Offense,2023,5750000,2000000,2000000,255000,0,0,0,0,10005000,0,0,5750000,0,,0,8005000,0,,8005000,0,0,Active,UFA,,0,0
James Conner,Cardinals,11860,1,74288,5691,35971,29,RB,Offense,2024,3235000,2000000,1500000,255000,0,0,0,0,6990000,0,0,0,0,,0,4990000,0,,4990000,0,0,Active,UFA,,0,0
Chase Edmonds,Dolphins,45851,17,74289,7019,35972,3,RB,Offense,2022,2000000,600000,2900000,0,0,0,0,0,5500000,0,0,4900000,0,,1200000,6100000,0,,6100000,0,0,Active,UFA,,0,0
Chase Edmonds,Dolphins,45851,17,74290,7019,35972,3,RB,Offense,2023,5660000,600000,0,340000,0,0,0,0,6600000,0,0,0,0,,0,6000000,0,,6000000,0,0,Active,UFA,,0,0
B.J. Hill,Bengals,49894,7,74291,6954,35973,7,DT,Defense,2022,1900000,3333333,3000000,0,100000,0,0,0,8333333,0,0,3000000,0,,10000000,15000000,0,,15000000,0,0,Active,UFA,,0,0
B.J. Hill,Bengals,49894,7,74292,6954,35973,7,DT,Defense,2023,4700000,3333333,2500000,200000,100000,0,0,0,10833333,0,0,0,0,,0,7500000,0,,7500000,0,0,Active,UFA,,0,0
B.J. Hill,Bengals,49894,7,74293,6954,35973,7,DT,Defense,2024,7200000,3333334,0,200000,100000,0,0,0,10833334,0,0,0,0,,0,7500000,0,,7500000,0,0,Active,UFA,,0,0
